track,plan,element,element_kind,consumed_by_engine,source_channel,source_file,vintage,specificity,extractor,evidence,confidence,note
state,OH88,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,OH88,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,OK134,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/OK134/OK134_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,OK134,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/OK134/OK134_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,OK134,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/OK134/OK134_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,OK134,mortality,distribution_sheet,yes,plan_workbook,Data/Plans/States/OK134/OK134_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,OK134,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,OK134,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/OK134/OK134_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,OK134,retirement,distribution_sheet,yes,plan_workbook,Data/Plans/States/OK134/OK134_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,OK134,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,availableData=False
state,OK134,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,OK134,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.WageInflation,high,fallback chain per model_input_dictionary.md §3
state,OK134,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,OK134,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InactiveVestedMembers,high,fallback chain per model_input_dictionary.md §3
state,OK134,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,OK134,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,OR91,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/OR91/OR91_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,OR91,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/OR91/OR91_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,OR91,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/OR91/OR91_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,OR91,mortality,distribution_sheet,yes,plan_workbook,Data/Plans/States/OR91/OR91_2017.xlsx,FY2017,shared_default,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,OR91,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,OR91,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/OR91/OR91_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,OR91,retirement,distribution_sheet,yes,plan_workbook,Data/Plans/States/OR91/OR91_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,OR91,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,availableData=False
state,OR91,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,OR91,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.PayrollGrowthAssumption,high,fallback chain per model_input_dictionary.md §3
state,OR91,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,OR91,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.actives_tot x inactive_adj(0.264176),high,fallback chain per model_input_dictionary.md §3
state,OR91,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,OR91,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,PA92,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/PA92/PA92_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,
state,PA92,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/PA92/PA92_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,
state,PA92,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/PA92/PA92_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,
state,PA92,mortality,distribution_sheet,yes,plan_workbook,Data/Plans/States/PA92/PA92_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,
state,PA92,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,PA92,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/PA92/PA92_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,
state,PA92,retirement,distribution_sheet,yes,plan_workbook,Data/Plans/States/PA92/PA92_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,
state,PA92,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: rich; source AV/CAFR PDFs in plan folder,high,availableData=False
state,PA92,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: rich; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,PA92,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.WageInflation,high,fallback chain per model_input_dictionary.md §3
state,PA92,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,PA92,InactiveScaling,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: legacy_ppd_csv.inactive[2017],high,fallback chain per model_input_dictionary.md §3
state,PA92,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,PA92,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,PA93,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/PA93/PA93_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,PA93,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/PA93/PA93_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,PA93,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/PA93/PA93_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,PA93,mortality,distribution_sheet,yes,plan_workbook,Data/Plans/States/PA93/PA93_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,PA93,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,PA93,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/PA93/PA93_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,PA93,retirement,distribution_sheet,yes,plan_workbook,Data/Plans/States/PA93/PA93_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,PA93,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,availableData=False
state,PA93,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,PA93,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.PayrollGrowthAssumption,high,fallback chain per model_input_dictionary.md §3
state,PA93,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,PA93,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InactiveVestedMembers,high,fallback chain per model_input_dictionary.md §3
state,PA93,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,PA93,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,RI96,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/RI96/RI96_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,RI96,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/RI96/RI96_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,RI96,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/RI96/RI96_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,RI96,mortality,distribution_sheet,yes,plan_workbook,Data/Plans/States/RI96/RI96_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,RI96,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,RI96,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/RI96/RI96_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,RI96,retirement,distribution_sheet,yes,plan_workbook,Data/Plans/States/RI96/RI96_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,RI96,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,availableData=False
state,RI96,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,RI96,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.PayrollGrowthAssumption,high,fallback chain per model_input_dictionary.md §3
state,RI96,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,RI96,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.actives_tot x inactive_adj(0.08),high,fallback chain per model_input_dictionary.md §3
state,RI96,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,RI96,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,SC100,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/SC100/SC100_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,SC100,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/SC100/SC100_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,SC100,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/SC100/SC100_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,SC100,mortality,distribution_sheet,yes,plan_workbook,Data/Plans/States/SC100/SC100_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,SC100,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,SC100,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/SC100/SC100_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,SC100,retirement,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,availableData=False
state,SC100,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,availableData=False
state,SC100,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,SC100,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.PayrollGrowthAssumption,high,fallback chain per model_input_dictionary.md §3
state,SC100,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,SC100,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InactiveVestedMembers,high,fallback chain per model_input_dictionary.md §3
state,SC100,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,SC100,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,SC99,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/SC99/SC99_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,SC99,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/SC99/SC99_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,SC99,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/SC99/SC99_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,SC99,mortality,distribution_sheet,yes,plan_workbook,Data/Plans/States/SC99/SC99_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,SC99,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,SC99,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/SC99/SC99_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,SC99,retirement,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,availableData=False
state,SC99,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,availableData=False
state,SC99,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,SC99,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.PayrollGrowthAssumption,high,fallback chain per model_input_dictionary.md §3
state,SC99,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,SC99,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InactiveVestedMembers,high,fallback chain per model_input_dictionary.md §3
state,SC99,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,SC99,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,TX108,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/TX108/TX108_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,
state,TX108,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/TX108/TX108_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,
state,TX108,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/TX108/TX108_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,
state,TX108,mortality,distribution_sheet,yes,plan_workbook,Data/Plans/States/TX108/TX108_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,
state,TX108,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,TX108,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/TX108/TX108_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,
state,TX108,retirement,distribution_sheet,yes,plan_workbook,Data/Plans/States/TX108/TX108_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,
state,TX108,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,absent,brookings,workbook notes: rich_with_source_urls; source AV/CAFR PDFs in plan folder,high,availableData=False
state,TX108,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,absent,brookings,workbook notes: rich_with_source_urls; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,TX108,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.PayrollGrowthAssumption,high,fallback chain per model_input_dictionary.md §3
state,TX108,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,TX108,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InactiveVestedMembers,high,fallback chain per model_input_dictionary.md §3
state,TX108,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,TX108,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
city,bos_data19_gen,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/bos_modeldata/bos_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 148,medium,Airtable + _log.md carry assumptions
city,bos_data19_gen,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/bos_modeldata/bos_data19_gen.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 148,high,Airtable + _log.md carry assumptions
city,bos_data19_gen,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/bos_modeldata/bos_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 148,medium,Airtable + _log.md carry assumptions
